,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
544,MMR005012701,Monywa Town,မုံရွာ,မြို့,Town,"မုံရွာ, မုံရွာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.1182175, 95.1324747, 0.0)",22.1182175,95.1324747
545,MMR005013701,Budalin Town,ဘုတလင်,မြို့,Town,"ဘုတလင်, မုံရွာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.3871145, 95.1436405, 0.0)",22.3871145,95.1436405
546,MMR005014701,Ayadaw Town,အရာတော်,မြို့,Town,"အရာတော်, မုံရွာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.28525, 95.450677, 0.0)",22.28525,95.450677
547,MMR005015701,Chaung-U Town,ချောင်းဦး,မြို့,Town,"ချောင်းဦး, မုံရွာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(21.95693, 95.273628, 0.0)",21.95693,95.273628
548,MMR005016701,Yinmarbin Town,ယင်းမာပင်,မြို့,Town,"ယင်းမာပင်, ယင်းမာပင်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.077789, 94.900139, 0.0)",22.077789000000003,94.900139
549,MMR005017701,Kani Town,ကနီ,မြို့,Town,"ကနီ, ယင်းမာပင်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.43291, 94.848469, 0.0)",22.43291,94.848469
550,MMR005018701,Salingyi Town,ဆားလင်းကြီး,မြို့,Town,"ဆားလင်းကြီး, ယင်းမာပင်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(21.9724628, 95.0801873, 0.0)",21.9724628,95.0801873
551,MMR005019701,Pale Town,ပုလဲ,မြို့,Town,"ပုလဲ, ယင်းမာပင်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(21.933992, 94.874673, 0.0)",21.933992,94.874673
552,MMR005020701,Katha Town,ကသာ,မြို့,Town,"ကသာ, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), 50204, Myanmar","(24.1716852, 96.3430992, 0.0)",24.1716852,96.34309920000001
553,MMR005021701,Indaw Town,အင်းတော်,မြို့,Town,"အင်းတော်, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(24.222515, 96.14167, 0.0)",24.222514999999998,96.14166999999999
555,MMR005022701,Tigyaing Town,ထီးချိုင့်,မြို့,Town,"ထီးချိုင့်, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.7528084, 96.1463674, 0.0)",23.752808399999996,96.14636740000002
556,MMR005023701,Banmauk Town,ဗန်းမောက်,မြို့,Town,"ဗန်းမောက်, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(24.4004115, 95.8561039, 0.0)",24.4004115,95.85610390000001
557,MMR005024701,Kawlin Town,ကောလင်း,မြို့,Town,"ကောလင်း, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.794277, 95.6780844, 0.0)",23.794276999999997,95.6780844
558,MMR005025701,Wuntho Town,ဝန်းသို,မြို့,Town,"ဝန်းသို, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.8989024, 95.6855946, 0.0)",23.898902399999997,95.6855946
559,MMR005026701,Pinlebu Town,ပင်လည်ဘူး,မြို့,Town,"ပင်လည်ဘူး, ကသာခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(24.0904272, 95.3811532, 0.0)",24.0904272,95.3811532
560,MMR005027701,Kale Town,ကလေး,မြို့,Town,"ကလေး, ကလေးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), 50501, Myanmar","(23.195728, 94.0158882, 0.0)",23.195728,94.01588819999999
561,MMR005028701,Kalewa Town,ကလေးဝ,မြို့,Town,"ကလေးဝ, ကလေးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.1986756, 94.3007869, 0.0)",23.1986756,94.3007869
562,MMR005029701,Mingin Town,မင်းကင်း,မြို့,Town,"မင်းကင်း, ကလေးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(22.877808, 94.494197, 0.0)",22.877807999999998,94.494197
563,MMR005030701,Tamu Town,တမူး,မြို့,Town,"တမူး, တမူးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(24.2149165, 94.3031975, 0.0)",24.2149165,94.3031975
564,MMR005030702,Myothit Town,မြို့သစ်,မြို့,Town,"မြို့သစ်, ဗန်းမော်ခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(24.4109379, 97.4068024, 0.0)",24.410937899999997,97.4068024
566,MMR005031701,Mawlaik Town,မော်လိုက်,မြို့,Town,"မော်လိုက်, မော်လိုက်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.633333, 94.416667, 0.0)",23.633333,94.416667
567,MMR005032701,Paungbyin Town,ဖောင်းပြင်,မြို့,Town,"ဖောင်းပြင်, မော်လိုက်ခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), 02061, Myanmar","(24.1675822, 94.82962633552835, 0.0)",24.1675822,94.82962633552836
568,MMR005033701,Hkamti Town,ခန္တီး,မြို့,Town,"ခန္တီး, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(26.0021393, 95.6912728, 0.0)",26.0021393,95.69127280000001
569,MMR005034701,Homalin Town,ဟုမ္မလင်း,မြို့,Town,"ဟုမ္မလင်း, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(24.8688705, 94.9168779, 0.0)",24.8688705,94.9168779
570,MMR005034702,Shwe Pyi Aye Town,ရွှေပြည်အေး,မြို့,Town,"ရွှေပြည်အေး, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(24.685757, 94.730367, 0.0)",24.685757000000002,94.730367
572,MMR005035701,Lay Shi Town,လေရှီး,မြို့,Town,"လေရှီး, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(25.4463832, 94.9560249, 0.0)",25.4463832,94.9560249
573,MMR005035702,Mo Paing Lut Town,မိုပိုင်းလွတ်,မြို့,Town,"မိုပိုင်းလွတ်, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(25.046708, 94.787483, 0.0)",25.046708,94.787483
574,MMR005035703,Sum Ma Rar Town,ဆွမ္မရာ,မြို့,Town,"ဆွမ္မရာ, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(25.36455, 94.68729, 0.0)",25.36455,94.68729
575,MMR005036701,Lahe Town,လဟယ်,မြို့,Town,"လဟယ်, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(26.3252881, 95.4423223, 0.0)",26.325288099999998,95.4423223
576,MMR005036702,Htan Par Kway Town,ထန်ပါခွေ,မြို့,Town,"ထန်ပါခွေ, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(25.965885, 95.241478, 0.0)",25.965885,95.241478
577,MMR005037701,Nanyun Town,နန်းယွန်း,မြို့,Town,"နန်းယွန်း, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(26.9798882, 96.1671674, 0.0)",26.979888199999998,96.16716740000001
578,MMR005037702,Pansaung Town,ပန်ဆောင်,မြို့,Town,"ပန်ဆောင်, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(27.2370074, 96.1665341, 0.0)",27.237007399999996,96.16653409999999
579,MMR005037703,Don Hee Town,ဒုံဟီး,မြို့,Town,"ဒုံဟီး, နာဂ ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရ ဒေသ, ခန္တီးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(26.816068, 95.798842, 0.0)",26.816067999999998,95.79884200000001
580,MMR006001701,Dawei Town,ထားဝယ်,မြို့,Town,"Dawei ထားဝယ်, ကျောက်ဆည်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, 05151, Myanmar","(21.583105, 96.1519011, 0.0)",21.583105,96.15190109999999
581,MMR006001702,Myitta Town,မေတ္တာ,မြို့,Town,"မေတ္တာ, သုနန္ဒာလမ်း, မြောက်ဥက္ကလာပ, Eastern District, ရန်ကုန်တိုင်းဒေသကြီး, 491376, Myanmar","(16.9119721, 96.1729126, 0.0)",16.911972100000003,96.17291259999999
582,MMR006002701,Launglon Town,လောင်းလုံး,မြို့,Town,"လောင်းလုံး, Dawei District, Tanintharyi Region, 60102, Myanmar","(13.876935549999999, 97.89963424616315, 0.0)",13.87693555,97.89963424616316
583,MMR006003701,Thayetchaung Town,သရက်ချောင်း,မြို့,Town,"သရက်ချောင်း, Dawei District, Tanintharyi Region, Myanmar","(13.65614075, 98.42172453844316, 0.0)",13.65614075,98.42172453844316
584,MMR006004701,Yebyu Town,ရေဖြူ,မြို့,Town,"ရေဖြူ, Dawei District, Tanintharyi Region, Myanmar","(14.6360285, 98.00147291482196, 0.0)",14.6360285,98.00147291482195
585,MMR006004702,Kaleinaung Town,ကလိန်အောင်,မြို့,Town,"ကလိန်အောင်, Dawei District, Tanintharyi Region, Myanmar","(14.6239796, 98.1379479, 0.0)",14.6239796,98.1379479
586,MMR006005701,Myeik Town,မြိတ်,မြို့,Town,"မြိတ် လေဆိပ်, ကုန်းဖေါက်လမ်း Kone Phauk Road, Shwe Pay ရွေပေး, မြိတ်မြို့, Myeik District, Tanintharyi Region, 14051, Myanmar","(12.437362199999999, 98.62078837812436, 0.0)",12.4373622,98.62078837812435
587,MMR006006701,Kyunsu Town,ကျွန်းစု,မြို့,Town,"ကျွန်းစု, Myeik District, Tanintharyi Region, 63150, Myanmar","(12.1267742, 98.09774623270837, 0.0)",12.1267742,98.09774623270836
588,MMR006007701,Palaw Town,ပုလော,မြို့,Town,"ပုလော, Myeik District, Tanintharyi Region, Myanmar","(13.1117748, 98.19618266726906, 0.0)",13.111774800000003,98.19618266726906
590,MMR006007703,Pala Town,ပလ,မြို့,Town,"Pala, Meenachil, Kottayam, Kerala, 686575, India","(9.7130742, 76.6831302, 0.0)",9.7130742,76.68313020000001
591,MMR006008701,Tanintharyi Town,တနင်္သာရီ,မြို့,Town,"တနင်္သာရီ, Myeik District, Tanintharyi Region, 14071, Myanmar","(12.0911435, 99.0111487, 0.0)",12.0911435,99.0111487
592,MMR006008702,Maw Taung Town,မောတောင်,မြို့,Town,"မောတောင် Maw Taung, တနင်္သာရီ, Myeik District, Tanintharyi Region, Myanmar","(11.7958384, 99.6285973, 0.0)",11.795838400000001,99.6285973
593,MMR006009701,Kawthoung Town,ကော့သောင်း,မြို့,Town,"ကော့သောင်း, Kawthoung District, Tanintharyi Region, Myanmar","(10.1839426, 98.11827779792682, 0.0)",10.1839426,98.11827779792681
595,MMR006010701,Bokpyin Town,ဘုတ်ပြင်း,မြို့,Town,"ဘုတ်ပြင်း, Kawthoung District, Tanintharyi Region, Myanmar","(11.219682500000001, 98.31206654932451, 0.0)",11.2196825,98.31206654932451
596,MMR006010702,Pyigyimandaing Town,ပြည်ကြီးမဏ္ဍိုင်,မြို့,Town,"ပြည်ကြီးမဏ္ဍိုင်, Kawthoung District, Tanintharyi Region, Myanmar","(11.4722501, 99.0024803, 0.0)",11.472250099999998,99.0024803
598,MMR007001701,Bago Town,ပဲခူး,မြို့,Town,"ပဲခူး, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.336667, 96.479722, 0.0)",17.336667000000002,96.479722
599,MMR007001702,Hpayargyi Town,ဘုရားကြီး,မြို့,Town,"ဘုရားကြီး, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08013, Myanmar","(17.4743026, 96.5249877, 0.0)",17.4743026,96.5249877
600,MMR007001703,Inntakaw Town,အင်းတကော်,မြို့,Town,"အင်းတကော်, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.180867, 96.376365, 0.0)",17.180867000000003,96.376365
601,MMR007002701,Thanatpin Town,သနပ်ပင်,မြို့,Town,"Tha Nat Pin သနပ်ပင်, ကျောက်ဆည်ခရိုင်, မန္တလေးတိုင်း, Myanmar","(21.8085443, 96.0825663, 0.0)",21.8085443,96.0825663
602,MMR007003701,Kawa Town,ကဝ,မြို့,Town,"ကဝ, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.0891732, 96.4603044, 0.0)",17.089173199999998,96.46030440000001
603,MMR007003702,Thetkala Town,သက္ကလ,မြို့,Town,"သက္ကလ, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.02939, 96.59657, 0.0)",17.02939,96.59657
604,MMR007004701,Waw Town,ဝေါ,မြို့,Town,"ဝေါ, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08071, Myanmar","(17.4771259, 96.6756871, 0.0)",17.4771259,96.67568709999999
605,MMR007005701,Nyaunglebin Town,ညောင်လေးပင်,မြို့,Town,"ညောင်လေးပင်, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08031, Myanmar","(17.95, 96.733333, 0.0)",17.95,96.733333
606,MMR007005702,Madauk Town,မဒေါက်,မြို့,Town,"မဒေါက်, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 052, Myanmar","(17.9132529, 96.8444748, 0.0)",17.9132529,96.8444748
607,MMR007005703,Pyuntasa Town,ပြွန်တန်ဆာ,မြို့,Town,"ပြွန်တန်ဆာ, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.875173, 96.71597, 0.0)",17.875173,96.71597
609,MMR007006701,Kyauktaga Town,ကျောက်တံခါး,မြို့,Town,"ကျောက်တံခါး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.844021, 94.346947, 0.0)",18.844020999999998,94.346947
610,MMR007006702,Penwegon Town,ပဲနွယ်ကုန်း,မြို့,Town,"ပဲနွယ်ကုန်း, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.222708, 96.568855, 0.0)",18.222707999999997,96.568855
612,MMR007007701,Daik-U Town,ဒိုက်ဦး,မြို့,Town,"ဒိုက်ဦး, ပဲခူးခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.789671, 96.669693, 0.0)",17.789671,96.66969300000001
613,MMR007008701,Shwegyin Town,ရွှေကျင်,မြို့,Town,"ရွှေကျင်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.565411, 93.321358, 0.0)",20.565410999999997,93.32135799999999
614,MMR007009701,Taungoo Town,တောင်ငူ,မြို့,Town,"တောင်ငူ, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.9342565, 96.4326678, 0.0)",18.9342565,96.43266779999999
615,MMR007009702,Kaytumati Town,ကေတုမတီ,မြို့,Town,"ကေတုမတီ, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.014324, 96.403572, 0.0)",19.014324,96.403572
616,MMR007010701,Yedashe Town,ရေတာရှည်,မြို့,Town,"ရေတာရှည်, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.156925, 96.342339, 0.0)",19.156925,96.342339
617,MMR007010702,Hswar Town,ဆွာ,မြို့,Town,"ဆွာ, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(19.264978, 96.29072, 0.0)",19.264978,96.29072
619,MMR007010704,Myo Hla Town,မြို့လှ,မြို့,Town,"မြို့လှ, ဗန်းမော်ခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(24.479419, 96.632228, 0.0)",24.479419,96.632228
620,MMR007011701,Kyaukkyi Town,ကျောက်ကြီး,မြို့,Town,"ကျောက်ကြီး, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(17.64929, 94.587311, 0.0)",17.64929,94.587311
621,MMR007012701,Phyu Town,ဖြူး,မြို့,Town,"ဖြူး, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.483333, 96.433333, 0.0)",18.483333,96.43333299999999
622,MMR007012702,Kanyutkwin Town,ကညွတ်ကွင်း,မြို့,Town,"ကညွတ်ကွင်း, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08145, Myanmar","(18.340401, 96.49218, 0.0)",18.340401,96.49218
623,MMR007012703,Zayyawadi Town,ဇေယျ၀တီ,မြို့,Town,"ဇေယျ၀တီ, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 1234, Myanmar","(18.540972, 96.430844, 0.0)",18.540972,96.430844
624,MMR007013701,Oktwin Town,အုတ်တွင်း,မြို့,Town,"အုတ်တွင်း, တောင်ငူခရိုင်, ပဲခူးတိုင်းဒေသကြီး အရှေ့ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 08121, Myanmar","(18.832928, 96.413628, 0.0)",18.832928,96.413628
626,MMR007014701,Htantabin Town,ထန်းတပင်,မြို့,Town,"ထန်းတပင်, ရန်ကုန်တိုင်းဒေသကြီး, 1111, Myanmar","(17.05755495, 95.88844688904413, 0.0)",17.05755495,95.88844688904413
627,MMR008001701,Pyay Town,ပြည်,မြို့,Town,"ပြည်, ပြည်ခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.816667, 95.216667, 0.0)",18.816667000000002,95.216667
629,MMR008002701,Paukkhaung Town,ပေါက်ခေါင်း,မြို့,Town,"ပေါက်ခေါင်း, ပြည်ခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), +95, Myanmar","(18.9087198, 95.5490934, 0.0)",18.9087198,95.5490934
630,MMR008003701,Padaung Town,ပန်းတောင်း,မြို့,Town,"ပန်းတောင်း, ပြည်ခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.717974, 95.153526, 0.0)",18.717973999999998,95.153526
631,MMR008003702,Oakshitpin Town,ဥရှစ်ပင်,မြို့,Town,"ဥရှစ်ပင်, ပြည်ခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.685185, 95.013827, 0.0)",18.685185,95.013827
632,MMR008004701,Paungde Town,ပေါင်းတည်,မြို့,Town,"ပေါင်းတည်, ပြည်ခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.4928344, 95.5071615, 0.0)",18.4928344,95.5071615
633,MMR008005701,Thegon Town,သဲကုန်း,မြို့,Town,"သဲကုန်း, သံတွဲခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(18.075029, 94.482948, 0.0)",18.075029,94.482948
634,MMR008005702,Puteekone Town,ပုတီးကုန်း,မြို့,Town,"ပုတီးကုန်း, ပြည်ခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.57236, 95.456451, 0.0)",18.57236,95.456451
635,MMR008005703,Inn Ma Town,အင်းမ,မြို့,Town,"Inn Ma, နောင်ချို, ကျောက်မဲခရိုင်, ရှမ်းပြည်နယ်မြောက်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(22.387882, 96.48127028775671, 0.0)",22.387882,96.48127028775671
637,MMR008006701,Shwedaung Town,ရွှေတောင်,မြို့,Town,"ရွှေတောင်, မြောက်ဦးခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.558029, 93.313911, 0.0)",20.558029,93.313911
638,MMR008007701,Thayarwady Town,သာယာဝတီ,မြို့,Town,"သာယာဝတီ, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.654413, 95.786285, 0.0)",17.654413,95.78628499999999
639,MMR008007702,Thonse Town,သုံးဆယ်,မြို့,Town,"သုံးဆယ်, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(17.629881, 95.789848, 0.0)",17.629881,95.78984799999999
640,MMR008008701,Letpadan Town,လက်ပံတန်း,မြို့,Town,"လက်ပံတန်း, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 12345, Myanmar","(17.783333, 95.75, 0.0)",17.783333,95.75
641,MMR008009701,Minhla Town,မင်းလှ,မြို့,Town,"မင်းလှ, ကလေးခရိုင်, စစ်ကိုင်းတိုင်း (Sagaing), Myanmar","(23.37225, 94.041817, 0.0)",23.37225,94.04181700000001
643,MMR008010701,Okpho Town,အုတ်ဖို,မြို့,Town,"အုတ်ဖို, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.130222, 95.671768, 0.0)",18.130222,95.671768
645,MMR008011701,Zigon Town,ဇီးကုန်း,မြို့,Town,"ဇီးကုန်း, Thaton District, Mon, Myanmar","(17.5664929, 97.2536863, 0.0)",17.566492899999997,97.2536863
646,MMR008012701,Nattalin Town,နတ်တလင်း,မြို့,Town,"နတ်တလင်း, စစ်တွေခရိုင, ရခိုင်ပြည်နယ် (Rakhine), Myanmar","(20.565109, 92.918747, 0.0)",20.565109,92.918747
648,MMR008013701,Monyo Town,မိုးညို,မြို့,Town,"မိုးညို, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), 53754, Myanmar","(18.027185, 95.511848, 0.0)",18.027185,95.511848
649,MMR008014701,Gyobingauk Town,ကြို့ပင်ကောက်,မြို့,Town,"ကြို့ပင်ကောက်, သာယာဝတီခရိုင, ပဲခူးတိုင်းဒေသကြီး အနောက်ခြမ်း, ပဲခူးတိုင်းဒေသကြီး (Bago), Myanmar","(18.230615, 95.6491121, 0.0)",18.230615,95.6491121
650,MMR009001701,Magway Town,မကွေး,မြို့,Town,"မကွေး, မကွေးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.1491458, 94.9213518, 0.0)",20.149145800000003,94.9213518
651,MMR009002701,Yenangyaung Town,ရေနံချောင်း,မြို့,Town,"ရေနံချောင်း, မကွေးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.4608216, 94.872961, 0.0)",20.460821600000003,94.872961
652,MMR009003701,Chauk Town,ချောက်,မြို့,Town,"ချောက်, မကွေးခရိုင်, မကွေးတိုင်းဒေသကြီး, 24398, Myanmar","(20.8947519, 94.8198211, 0.0)",20.894751899999996,94.81982109999998
653,MMR009003702,Sa Lay Town,စလေ,မြို့,Town,"Cala, Sierra de Aracena, Huelva, Andalucía, España","(37.9719249, -6.3168307, 0.0)",37.9719249,-6.3168307
654,MMR009004701,Taungdwingyi Town,တောင်တွင်းကြီး,မြို့,Town,"တောင်တွင်းကြီး, မကွေးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.001873, 95.546135, 0.0)",20.001873,95.54613499999999
655,MMR009005701,Myothit Town,မြို့သစ်,မြို့,Town,"မြို့သစ်, ဗန်းမော်ခရိုင်, ကချင်ပြည်နယ် (Kachin), Myanmar","(24.4109379, 97.4068024, 0.0)",24.410937899999997,97.4068024
656,MMR009006701,Natmauk Town,နတ်မောက်,မြို့,Town,"နတ်မောက်, မကွေးခရိုင်, မကွေးတိုင်းဒေသကြီး, 04121, Myanmar","(20.353386, 95.399658, 0.0)",20.353385999999997,95.399658
657,MMR009007701,Minbu Town,မင်းဘူး,မြို့,Town,"မင်းဘူး, မင်းဘူးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.1837903, 94.8767199, 0.0)",20.183790300000002,94.8767199
658,MMR009007702,Saku Town,စကု,မြို့,Town,"စကု, မင်းဘူးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.2265994, 94.7642875, 0.0)",20.226599399999998,94.7642875
659,MMR009008701,Pwintbyu Town,ပွင့်ဖြူ,မြို့,Town,"ပွင့်ဖြူ, မင်းဘူးခရိုင်, မကွေးတိုင်းဒေသကြီး, 04032, Myanmar","(20.363335, 94.669334, 0.0)",20.363335,94.66933399999999
660,MMR009009701,Ngape Town,ငဖဲ,မြို့,Town,"ငဖဲမြို့, မင်းဘူးခရိုင်, မကွေးတိုင်းဒေသကြီး, 04061, Myanmar","(20.0756891, 94.4681737, 0.0)",20.0756891,94.46817370000001
661,MMR009010701,Salin Town,စလင်း,မြို့,Town,"စလင်း, မင်းဘူးခရိုင်, မကွေးတိုင်းဒေသကြီး, Myanmar","(20.5772, 94.659363, 0.0)",20.5772,94.659363
